username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
MariaMcLaren4,40,8,82,2021-01-16 15:33:49,1286,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
amy_c_allen,496,224,614,2021-01-16 15:33:48,13,"“Katalin Kariko...who immigrated to the U.S....lost her funding, was demoted, had her salary cut and suffered other setbacks...she stuck with it. And then, after battling cancer herself, she made the crucial breakthrough.”

COVID &amp; cancer. A shero ⤵️ https://t.co/UnR46J5Obg",[]
ConeyDenizen,388,293,60667,2021-01-16 15:33:48,106,"@nee_haynes From the looks of THIS report..... the 2 far leading nations in the world to have vaccines for their people just happen to be.... oh look! Israel and UAE! The same countries where Jarred Kushner spends all of his time on “business”. Only a coincidence, of course. Of course. 🙄 https://t.co/PkBnTFImQw",[]
ThomasB00001,7396,10953,279538,2021-01-16 15:33:48,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
DurhamNtx,5063,4614,60280,2021-01-16 15:33:48,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
DeeTee1948,217,18,9987,2021-01-16 15:33:47,83,"Some nurses in Ottawa have had their 2nd #COVID vaccine dose unexpectedly cancelled. With over 100,000 vaccines sitting in freezers, this news is unacceptable. These are anecdotal experiences so take it for what it is, but it shows how much of a disaster this rollout is. #onpoli","[{'text': 'COVID', 'indices': [58, 64]}]"
weady28,319,1835,8157,2021-01-16 15:33:47,0,@S_Andreoni Plot twist: it's actually a line up for people waiting to get their vaccines,[]
docjmt,4832,3210,30473,2021-01-16 15:33:46,52,The Welsh Government hold back £1B of U.K. treasury money meant to support local businesses and now withholding vaccines from the Welsh people another example why devolution is bad for Wales.,[]
clareupnorth,1073,2653,4349,2021-01-16 15:33:46,1286,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
0807ankit,789,557,334883,2021-01-16 15:33:46,61,Serum Institute of India produced COVISHIELD was supplied to all States/UTs. Bharat Biotech's COVAXIN was supplied to 12 States. Total 3351 sessions held across the country with both the vaccines: Health Ministry on COVID19 vaccine roll-out https://t.co/QQKNYnTWhO,[]
briandordevic,14980,15491,113653,2021-01-16 15:33:45,2,"So 12 months on, will the sharp decline in the western world's birth rate be blamed on Covid19, social distancing, lockdowns, or the new biotech vaccines?",[]
Sudha1404,481,208,303,2021-01-16 15:33:45,0,"Not many people know this but India has had some of the worlds most effective vaccine campaigns e.g polio, measles. And manufactures half of the worlds vaccines. Time to be in the spotlight for the right reasons👏🏽👏🏽👏🏽 https://t.co/GLGis29JxT",[]
EricEscudero19,728,347,65429,2021-01-16 15:33:44,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
Casino73749730,32,7,582,2021-01-16 15:33:43,1286,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
thartman2u,2887,2272,63627,2021-01-16 15:33:42,7,"26,455 doses of COVID-19 vaccines have come to Navajo Nation. As of January 12, out of the vaccine received 20,398 have been given.

Obviously, the amount of vaccines given has increased since then because vaccines continued to be given up until Friday.",[]
jmwolfinbarger,237,428,36470,2021-01-16 15:33:42,1118,"If you, out of curiosity, get an antibody test after the second dose of vaccine, and it is negative, don't freak out. The test was probably done against nucleoprotein, not spike protein. And there is no nucleoprotein in the US/EU vaccines. You will only make antispike antibodies.",[]
NannyZazu,1765,846,82136,2021-01-16 15:33:41,0,@joncoopertweets Yes where are millions of vaccines???,[]
elilyc93,87,60,12308,2021-01-16 15:33:41,34069,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
Amusedandhappy,5736,5244,73025,2021-01-16 15:33:40,51,"@mollonlaw @snowflakeJul Don’t forget Jared told us (regarding the PPE and ventilators) that it was “their” national stockpile, not the states’ so that same thinking probably applied to the vaccines. It was “their” stockpile.",[]
sissyag,1002,441,11644,2021-01-16 15:33:38,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
covertangel1,122,41,749,2021-01-16 15:33:38,0,@randibarry @GovRonDeSantis You don't know how lucky you are!  At least Floridians are allowed to live their lives in a relatively normal manner.  I'll take @GovRonDeSantis over the communist dictator @GovLarryHogan and dumbass mayors in Maryland.  And you really think HE is to blame for lack of vaccines?,[]
newironweed,1069,966,7517,2021-01-16 15:33:38,1,"Covid infection shown to provide as much immunity as vaccines

So no need for a vax!

#novax 
#VaxAware

https://t.co/fFBXsNj2at https://t.co/lfbgBryS9W https://t.co/38wP3cCN6O","[{'text': 'novax', 'indices': [103, 109]}, {'text': 'VaxAware', 'indices': [111, 120]}]"
MelWhittaker5,4999,2820,32786,2021-01-16 15:33:37,1493,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
erikostrom,378,409,3079,2021-01-16 15:33:37,48,"Let this sink in: ""Operation Warp Speed leaders waited more than 2 months to approve a plan to distribute and administer Covid-19 vaccines.... The slow pace likely means *tens of thousands of lives* that could have been saved will be lost."" https://t.co/T1UcpKWcyn",[]
AAPThane,732,1827,12648,2021-01-16 15:33:37,7,"More then 1 lakh 65 thousand doses of covid vaccines given on day one in India.

Not a single hospitalisation following vaccination .

Science wins again .
@dr_arunkgupta 
@DrNehalVaidya 
@MoHFW_INDIA
@IMAIndiaOrg 
@UNICEF 
@WHO",[]
rzhongnotes,1346,13881,42141,2021-01-16 15:33:35,48,"Let this sink in: ""Operation Warp Speed leaders waited more than 2 months to approve a plan to distribute and administer Covid-19 vaccines.... The slow pace likely means *tens of thousands of lives* that could have been saved will be lost."" https://t.co/T1UcpKWcyn",[]
ojigbeready,2131,1124,297062,2021-01-16 15:33:34,48,"Let this sink in: ""Operation Warp Speed leaders waited more than 2 months to approve a plan to distribute and administer Covid-19 vaccines.... The slow pace likely means *tens of thousands of lives* that could have been saved will be lost."" https://t.co/T1UcpKWcyn",[]
sudlimbu,974,1266,56658,2021-01-16 15:33:34,27,"BJP leader Kailash Vijayvargiya slams West Bengal CM Mamata Banerjee for her allegations of fewer vaccines being sent to the state, accuses her of trying to politicise vaccination programme ahead of assembly polls",[]
Deborah728DRB,99,12,912,2021-01-16 15:33:34,1,See I said Trump Admin screwed up the number of vaccines and then I say again what did he do with all that were suppose to be there! Maybe someone should check make sure he didn’t sell them. I wouldn’t put anything past him!! @KatyTurNBC @MSNBC @mtosterholm @Laurie_Garrett fishy,[]
luckysob3,452,339,12251,2021-01-16 15:33:34,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
houram,238,144,1806,2021-01-16 15:33:34,0,"@business Once they get many people vaccinated by summer, we will get a third wave that will be WORSE than anything else, because of the vaccines. Those who get the vaccine think they can go on with their lives as normal again. But they can still contact the virus and spread it",[]
JasonJJKK,494,607,54833,2021-01-16 15:33:34,4,Where are the vaccines?  My wife is not black. She’s from the Philippines!  Guess she doesn’t count? https://t.co/9meJIKvnem,[]
Eggroll_Shogun,861,1427,2495,2021-01-16 15:33:33,0,"@J_D_89 ""Get vaccines done. Simple as!""",[]
CycloneJonesesq,1101,580,227391,2021-01-16 15:33:31,1,"The economy is ailing again and layoffs are rising, but vaccines offer hope for cure 

https://t.co/gXG04rTqV2",[]
Namo_Bhakt1008,459,80,38516,2021-01-16 15:33:31,7,Let us all Pray that COVAXIN from @BharatBiotech is successful. This would be the ultimate testimony for #GoVocalForLocal. Amount of foreign exchange to pour would be awesome. Being a nation of 1.3 billion we need 2 vaccines. We need @SerumInstIndia too. #IndiaFightsCorona,"[{'text': 'GoVocalForLocal', 'indices': [121, 137]}]"
TheMongo,1082,73,2178,2021-01-16 15:33:30,0,@MissAveSE @revwendy3 @AlexCTaliadoros The Trump administration had literally nothing to do with with vaccines. Pfizer wasn’t a part of warp speed and Moderna received funds nearly 6 months after they’d developed their vax. At least do the research if you’re going to choose intentionally harm your family like that,[]
issabake,3833,1564,6833,2021-01-16 15:33:30,15,Distribution of vaccines under the COVAX facility expected to start at the end of the first quarter of 2021.,[]
ChunnuGuru,224,41,9854,2021-01-16 15:33:27,7,"It usually takes years to make a vaccine. But in such a short time, India developed not one, but two Made in India vaccines: Hon'ble PM @narendramodi

#LargestVaccineDrive https://t.co/iZ7YHFnFN2",[]
tampanancy9,4109,2849,53555,2021-01-16 15:33:27,9129,"Brilliant scientists produced nearly-miraculous vaccines in record time. Politicians, officials, and policymakers have screwed up the delivery. It’s a national scandal, echoed across many states, that can measured in hardship and death.",[]
namasterthere,7169,7165,117964,2021-01-16 15:33:27,3,"@DrEricDing @feistsheindlin1 Where did the $$$ appropriated to stockpile vaccines in the #USA go?

I mean, if we have no stockpile... knowing THE TRUMP FAMILY AND @GOP ARE ONE, GIANT CRIME SYNDICATE...

FFS. https://t.co/huBZj1VPJp","[{'text': 'USA', 'indices': [109, 113]}]"
jimjudistar,1493,358,24776,2021-01-16 15:33:26,1950,"Pretty much complete FUBAR on the vaccine delivery and rollout by Trump WH. 

Promising to release reserve vaccines that don’t even exist is even worse. 

All this after they turned down 100 mil extra doses from Pfizer earlier as well. 

#COVID19 is winning. We are not. https://t.co/3YDRWtdpRL",[]
Prose_And_Khan,801,317,13611,2021-01-16 15:33:26,5,"So, when y’all say these COVID vaccines came out of no where…you’re ill informed…at best.",[]
RBCUfan,216,237,34325,2021-01-16 15:33:26,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
lovesnowflakes,19569,27899,68314,2021-01-16 15:33:25,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
jpcintheop,96,97,40396,2021-01-16 15:33:25,34,"Florida has vaccinated more of their overall population, MUCH more of their elderly population, and used so many more of their vaccines that they have gotten more than any other state.

But if your metric is ""do you have to wait in line"" then yes, Florida is doing worse. https://t.co/xDb7YB4jEj",[]
DeborahParr,1725,1008,102693,2021-01-16 15:33:25,1286,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
aidililmu,381,416,36174,2021-01-16 15:33:24,51,And we decided to go cheap on vaccines but go big on white elephants like that stupid HSR? https://t.co/PZO3RoEaoW,[]
pws3932,580,495,13949,2021-01-16 15:33:24,5,"President elect Biden was going to push out all the vaccines in the reserve to HELP US. Turns out trump and his team fucking lied. There are no vaccines in the reserve. One last gotcha for the American people. Fuck Trump, his family and his terrorists.",[]
therealcyrillej,26,30,4646,2021-01-16 15:33:23,0,"@deanyb71 @TomWho4 @lennythepen @terryofhedges “These vaccines are unlikely to completely sterilise the whole population...”

You really think he means “make infertile”?🤣🤣🤦🏿‍♂️",[]
CarolMartinovi1,234,521,215465,2021-01-16 15:33:23,6,"@lipiroy @MRC_ASPR @nycHealthy Thank you. All the people on the frontlines, administering vaccines are heroes.",[]
mrbc1848vu,166,106,97964,2021-01-16 15:33:23,77,President Trump's final full week in office ends with the nation in disarray | Analysis https://t.co/VUe1OZQQEw https://t.co/yiuEVBf8zk,[]
